security_id,current_ticker,provider,collection_pass,status,missing_start_date,missing_end_date,failure_stage,failure_class,failure_reason,last_successful_stage,retry_recommended,elapsed_seconds,security_budget_seconds,network_request_count,cache_hit_count,retry_count,timeout_count
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2021-03-13,2021-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2021-06-13,2021-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2021-09-13,2021-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2021-12-13,2022-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2020-03-13,2020-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2020-06-13,2020-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2020-09-13,2020-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2020-12-13,2021-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2021-03-13,2021-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2021-06-13,2021-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2021-09-13,2021-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2021-12-13,2022-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2022-03-13,2022-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2022-06-13,2022-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2022-09-13,2022-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2022-12-13,2023-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2023-03-13,2023-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2023-06-13,2023-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2023-09-13,2023-12-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,MOPAS 2023-09-13..2023-12-12 3M request/retry was not started,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2023-12-13,2024-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2024-03-13,2025-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2025-03-13,2026-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_1073193e5afd,MOPAS,ISYATIRIM,1,PARTIAL,2026-03-13,2026-07-29,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,YFINANCE_NOMINAL,True,1204.539598,1200.0,134,0,106,0
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2020-03-13,2020-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2020-06-13,2020-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2020-09-13,2020-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2020-12-13,2021-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2021-03-13,2021-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2021-06-13,2021-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2021-09-13,2021-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2021-12-13,2022-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2022-03-13,2022-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2022-06-13,2022-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2022-09-13,2022-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13608480fa8d,KTLEV,ISYATIRIM,1,PARTIAL,2022-12-13,2023-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1114.02511,1200.0,110,0,84,1
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2020-03-13,2020-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2020-06-13,2020-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2020-09-13,2020-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2020-12-13,2021-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2021-03-13,2021-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2021-06-13,2021-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2021-09-13,2021-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2021-12-13,2022-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2022-03-13,2022-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2022-06-13,2022-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2022-09-13,2022-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2022-12-13,2023-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2023-03-13,2023-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2023-06-13,2023-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2023-09-13,2023-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2023-12-13,2024-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2024-03-13,2024-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2024-06-13,2024-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2024-09-13,2024-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
SEC_13959c05932c,AKHAN,ISYATIRIM,1,PARTIAL,2024-12-13,2025-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1054.204766,1200.0,178,0,140,0
